Datetime,Open,High,Low,Close,Adj Close,Volume
2022-07-27 09:15:00,2286.10009765625,2304.14990234375,2282.89990234375,2304.14990234375,2304.14990234375,0
2022-07-27 10:15:00,2303.75,2305.10009765625,2295.10009765625,2299.0,2299.0,85440
2022-07-27 11:15:00,2299.14990234375,2305.0,2296.199951171875,2302.300048828125,2302.300048828125,196744
2022-07-27 12:15:00,2303.0,2315.35009765625,2301.0,2311.199951171875,2311.199951171875,224029
2022-07-27 13:15:00,2310.39990234375,2316.75,2305.85009765625,2307.25,2307.25,149384
2022-07-27 14:15:00,2307.050048828125,2314.89990234375,2305.300048828125,2313.14990234375,2313.14990234375,143667
2022-07-27 15:15:00,2313.199951171875,2315.0,2308.14990234375,2310.0,2310.0,105849
2022-07-28 09:15:00,2321.050048828125,2339.0,2321.050048828125,2331.14990234375,2331.14990234375,0
2022-07-28 10:15:00,2330.800048828125,2345.25,2328.800048828125,2341.0,2341.0,261521
2022-07-28 11:15:00,2340.85009765625,2343.10009765625,2330.300048828125,2337.5,2337.5,138439
2022-07-28 12:15:00,2337.5,2338.85009765625,2330.449951171875,2336.449951171875,2336.449951171875,143103
2022-07-28 13:15:00,2336.5,2338.0,2332.75,2337.5,2337.5,146899
2022-07-28 14:15:00,2337.5,2341.0,2322.60009765625,2340.300048828125,2340.300048828125,483041
2022-07-28 15:15:00,2341.0,2341.0,2334.85009765625,2337.550048828125,2337.550048828125,178147
2022-07-29 09:15:00,2356.699951171875,2368.949951171875,2341.60009765625,2360.300048828125,2360.300048828125,0
2022-07-29 10:15:00,2360.5,2367.35009765625,2350.199951171875,2364.10009765625,2364.10009765625,708698
2022-07-29 11:15:00,2364.10009765625,2381.949951171875,2359.0,2378.199951171875,2378.199951171875,323151
2022-07-29 12:15:00,2378.550048828125,2387.0,2374.800048828125,2380.64990234375,2380.64990234375,258214
2022-07-29 13:15:00,2380.64990234375,2383.14990234375,2351.0,2351.0,2351.0,972007
2022-07-29 14:15:00,2350.39990234375,2380.5,2341.0,2379.85009765625,2379.85009765625,1431984
2022-07-29 15:15:00,2379.85009765625,2392.699951171875,2378.0,2388.25,2388.25,864905
2022-08-01 09:15:00,2394.949951171875,2394.949951171875,2370.10009765625,2381.85009765625,2381.85009765625,0
2022-08-01 10:15:00,2381.85009765625,2382.0,2371.050048828125,2374.14990234375,2374.14990234375,234473
2022-08-01 11:15:00,2374.949951171875,2376.25,2362.050048828125,2363.800048828125,2363.800048828125,260990
2022-08-01 12:15:00,2363.800048828125,2378.0,2363.10009765625,2375.39990234375,2375.39990234375,240463
2022-08-01 13:15:00,2375.35009765625,2380.0,2370.0,2376.0,2376.0,206961
2022-08-01 14:15:00,2376.0,2389.0,2368.64990234375,2385.699951171875,2385.699951171875,575563
2022-08-01 15:15:00,2385.699951171875,2386.89990234375,2376.0,2383.75,2383.75,213932
2022-08-02 09:15:00,2371.050048828125,2378.75,2337.5,2339.300048828125,2339.300048828125,0
2022-08-02 10:15:00,2339.35009765625,2347.35009765625,2334.0,2339.14990234375,2339.14990234375,369921
2022-08-02 11:15:00,2339.550048828125,2345.699951171875,2335.35009765625,2340.10009765625,2340.10009765625,278688
2022-08-02 12:15:00,2340.10009765625,2342.199951171875,2330.25,2333.050048828125,2333.050048828125,237194
2022-08-02 13:15:00,2333.699951171875,2348.5,2333.050048828125,2343.60009765625,2343.60009765625,297250
2022-08-02 14:15:00,2343.39990234375,2360.0,2342.300048828125,2358.449951171875,2358.449951171875,653969
2022-08-02 15:15:00,2358.449951171875,2358.75,2337.199951171875,2342.39990234375,2342.39990234375,299419
2022-08-03 09:15:00,2352.35009765625,2353.39990234375,2337.199951171875,2338.85009765625,2338.85009765625,0
2022-08-03 10:15:00,2338.85009765625,2339.949951171875,2326.0,2327.10009765625,2327.10009765625,342924
2022-08-03 11:15:00,2327.10009765625,2335.75,2325.0,2327.5,2327.5,310237
2022-08-03 12:15:00,2327.5,2341.39990234375,2326.199951171875,2337.75,2337.75,293125
2022-08-03 13:15:00,2337.64990234375,2347.0,2331.0,2345.35009765625,2345.35009765625,258673
2022-08-03 14:15:00,2345.300048828125,2372.699951171875,2341.5,2372.60009765625,2372.60009765625,727576
2022-08-03 15:15:00,2372.60009765625,2373.5,2367.89990234375,2368.550048828125,2368.550048828125,356052
2022-08-04 09:15:00,2377.699951171875,2386.0,2367.550048828125,2373.39990234375,2373.39990234375,0
2022-08-04 10:15:00,2373.449951171875,2374.39990234375,2360.0,2360.10009765625,2360.10009765625,143354
2022-08-04 11:15:00,2359.75,2362.949951171875,2330.14990234375,2349.25,2349.25,280881
2022-08-04 12:15:00,2350.0,2360.0,2342.75,2349.699951171875,2349.699951171875,158786
2022-08-04 13:15:00,2350.0,2359.0,2344.0,2351.10009765625,2351.10009765625,210270
2022-08-04 14:15:00,2351.64990234375,2368.85009765625,2348.199951171875,2359.300048828125,2359.300048828125,456946
