Datetime,Open,High,Low,Close,Adj Close,Volume
2022-09-08 00:00:00,66.97230529785156,67.33814239501953,66.68584442138672,66.88233947753906,66.88233947753906,0
2022-09-08 01:00:00,66.88147735595703,67.06819152832031,66.81314849853516,66.94355773925781,66.94355773925781,0
2022-09-08 02:00:00,66.95315551757812,67.42023468017578,66.92367553710938,67.33887481689453,67.33887481689453,0
2022-09-08 03:00:00,67.33821105957031,67.33821105957031,66.98432159423828,67.01578521728516,67.01578521728516,0
2022-09-08 04:00:00,67.02024841308594,67.34318542480469,67.00541687011719,67.10903930664062,67.10903930664062,0
2022-09-08 05:00:00,67.1091079711914,67.1091079711914,66.76033020019531,66.79595184326172,66.79595184326172,0
2022-09-08 06:00:00,66.80184173583984,67.06172180175781,66.73262786865234,66.73262786865234,66.73262786865234,0
2022-09-08 07:00:00,66.7452392578125,66.8600845336914,66.13660430908203,66.3709945678711,66.3709945678711,771667968
2022-09-08 08:00:00,66.36515045166016,66.73279571533203,66.3227310180664,66.73279571533203,66.73279571533203,318769152
2022-09-08 09:00:00,66.74227905273438,66.77943420410156,66.39273071289062,66.40797424316406,66.40797424316406,0
2022-09-08 10:00:00,66.40193176269531,66.53562927246094,66.32299041748047,66.39701843261719,66.39701843261719,886691840
2022-09-08 11:00:00,66.39595031738281,66.43848419189453,66.13184356689453,66.2083969116211,66.2083969116211,193751040
2022-09-08 12:00:00,66.2125244140625,66.43399810791016,65.58824920654297,65.69947814941406,65.69947814941406,721958912
2022-09-08 13:00:00,65.67283630371094,66.50569915771484,65.35919952392578,66.46603393554688,66.46603393554688,716990464
2022-09-08 14:00:00,66.46339416503906,66.8261947631836,65.96296691894531,66.8261947631836,66.8261947631836,554610688
2022-09-08 15:00:00,66.87696075439453,67.15338897705078,66.54483032226562,66.67137908935547,66.67137908935547,537835520
2022-09-08 16:00:00,66.66822814941406,66.6709976196289,65.92829132080078,66.25132751464844,66.25132751464844,0
2022-09-08 17:00:00,66.25205993652344,66.53567504882812,66.12337493896484,66.32810974121094,66.32810974121094,69771264
