Datetime,Open,High,Low,Close,Adj Close,Volume
2022-09-10 00:00:00,136935.578125,136935.578125,136235.53125,136626.09375,136626.09375,0
2022-09-10 01:00:00,136664.75,137459.75,136664.75,137287.9375,137287.9375,12884901888
2022-09-10 02:00:00,137292.875,138181.640625,137124.921875,138181.640625,138181.640625,6827409408
2022-09-10 03:00:00,138270.4375,138462.03125,138115.890625,138145.1875,138145.1875,0
2022-09-10 04:00:00,138162.5,138555.984375,137852.78125,137927.8125,137927.8125,0
2022-09-10 05:00:00,137942.25,138364.96875,137932.640625,138103.5,138103.5,0
2022-09-10 06:00:00,138066.546875,138187.4375,137920.46875,138063.375,138063.375,0
2022-09-10 07:00:00,138078.375,138243.109375,136542.5625,136542.5625,136542.5625,0
2022-09-10 08:00:00,136459.875,136963.828125,136452.109375,136764.0,136764.0,0
2022-09-10 09:00:00,136729.359375,137178.890625,136729.359375,137066.03125,137066.03125,0
2022-09-10 10:00:00,137088.21875,137414.234375,136761.75,137291.125,137291.125,0
2022-09-10 11:00:00,137299.984375,137550.109375,137299.984375,137417.359375,137417.359375,0
2022-09-10 12:00:00,137391.296875,137682.09375,137086.640625,137491.515625,137491.515625,0
2022-09-10 13:00:00,137489.5,137574.265625,136703.734375,136703.734375,136703.734375,0
2022-09-10 14:00:00,136744.296875,137048.109375,136714.859375,136871.28125,136871.28125,0
2022-09-10 15:00:00,136865.78125,137069.703125,136683.671875,136683.671875,136683.671875,0
2022-09-10 16:00:00,136678.953125,137325.359375,136458.140625,137325.359375,137325.359375,0
2022-09-10 17:00:00,137331.796875,137331.796875,136914.4375,137181.875,137181.875,0
2022-09-10 18:00:00,137172.171875,138363.390625,137156.21875,138241.953125,138241.953125,6779633664
2022-09-10 19:00:00,138219.65625,138653.390625,138152.484375,138519.59375,138519.59375,0
2022-09-10 20:00:00,138536.90625,138646.125,137935.5,138073.109375,138073.109375,0
2022-09-10 21:00:00,138102.53125,140340.96875,138102.40625,139439.453125,139439.453125,30422007808
2022-09-10 22:00:00,139244.890625,141723.046875,139244.890625,141723.046875,141723.046875,50666012672
2022-09-10 23:00:00,141848.921875,142147.828125,141461.96875,141500.28125,141500.28125,0
2022-09-11 00:00:00,141487.15625,141654.21875,141192.671875,141258.09375,141258.09375,0
2022-09-11 01:00:00,141229.34375,141483.21875,140739.203125,140905.921875,140905.921875,0
2022-09-11 02:00:00,140875.421875,140875.421875,140163.171875,140362.765625,140362.765625,3358851072
2022-09-11 03:00:00,140372.4375,140776.71875,140372.4375,140533.828125,140533.828125,0
2022-09-11 04:00:00,140488.625,140567.171875,140212.125,140217.859375,140217.859375,0
2022-09-11 05:00:00,140233.234375,140567.703125,140192.6875,140567.703125,140567.703125,0
2022-09-11 06:00:00,140593.859375,140761.90625,139362.171875,139699.203125,139699.203125,17324179456
2022-09-11 07:00:00,139682.875,140336.578125,139638.453125,140238.359375,140238.359375,0
2022-09-11 08:00:00,140208.828125,140656.671875,140116.796875,140619.515625,140619.515625,2796945408
2022-09-11 09:00:00,140613.46875,140613.46875,140284.515625,140284.515625,140284.515625,0
2022-09-11 10:00:00,140276.828125,140450.109375,140198.28125,140242.859375,140242.859375,0
2022-09-11 11:00:00,140241.484375,141356.203125,140241.484375,141013.84375,141013.84375,18066833408
2022-09-11 12:00:00,141009.171875,141372.203125,140785.140625,141229.328125,141229.328125,0
2022-09-11 13:00:00,141272.390625,141272.390625,140640.640625,140716.296875,140716.296875,0
2022-09-11 14:00:00,140734.296875,140809.640625,140086.484375,140444.640625,140444.640625,7515013120
2022-09-11 15:00:00,140416.828125,141271.578125,140374.71875,141025.265625,141025.265625,12157583360
2022-09-11 16:00:00,141003.390625,141343.015625,140838.15625,141244.125,141244.125,496959488
2022-09-11 17:00:00,141249.640625,142005.21875,141029.4375,141125.40625,141125.40625,17860132864
2022-09-11 18:00:00,141133.359375,141326.53125,140850.046875,140850.046875,140850.046875,0
2022-09-11 19:00:00,140771.609375,140771.609375,140372.5625,140459.921875,140459.921875,0
2022-09-11 20:00:00,140460.75,140758.828125,139529.953125,139770.484375,139770.484375,15818096640
2022-09-11 21:00:00,139872.09375,140403.765625,137818.953125,137818.953125,137818.953125,0
2022-09-11 22:00:00,137971.375,139513.21875,137969.0,139302.125,139302.125,0
2022-09-11 23:00:00,139238.84375,140341.546875,138735.171875,140341.546875,140341.546875,0
2022-09-12 00:00:00,140338.046875,140484.4375,138793.125,138793.125,138793.125,8783659008
2022-09-12 01:00:00,138999.46875,141564.125,138162.8125,141099.34375,141099.34375,58209009664
2022-09-12 02:00:00,140812.078125,140812.078125,138211.609375,138323.34375,138323.34375,29705568256
2022-09-12 03:00:00,138404.765625,138498.109375,137120.859375,137528.4375,137528.4375,42649714688
2022-09-12 04:00:00,137544.90625,137883.453125,137400.828125,137644.84375,137644.84375,9518448640
2022-09-12 05:00:00,137592.390625,137883.0,137259.046875,137757.59375,137757.59375,11854020608
2022-09-12 06:00:00,137742.53125,138165.703125,137494.125,138027.03125,138027.03125,0
2022-09-12 07:00:00,138007.21875,139765.453125,138007.21875,139765.453125,139765.453125,52972224512
2022-09-12 08:00:00,139792.859375,139813.609375,139318.171875,139630.390625,139630.390625,14409400320
2022-09-12 09:00:00,139643.84375,139732.828125,139096.53125,139248.9375,139248.9375,18606063616
2022-09-12 10:00:00,139244.03125,139289.25,138109.875,138868.828125,138868.828125,19764740096
2022-09-12 11:00:00,138859.3125,139793.171875,138626.890625,139123.953125,139123.953125,12253134848
2022-09-12 12:00:00,139134.828125,139144.21875,138181.796875,138812.734375,138812.734375,18991677440
