Open,High,Low,Close,Adj Close,Volume
2421.0,2423.35009765625,2396.300048828125,2398.0,2398.0,0
2398.0,2407.300048828125,2392.300048828125,2403.199951171875,2403.199951171875,793058
2403.300048828125,2404.0,2397.199951171875,2402.300048828125,2402.300048828125,730910
2402.39990234375,2404.5,2398.0,2402.89990234375,2402.89990234375,834971
2402.949951171875,2415.0,2401.5,2411.300048828125,2411.300048828125,1131685
2412.0,2424.89990234375,2410.050048828125,2422.0,2422.0,1097685
2421.550048828125,2424.800048828125,2420.10009765625,2423.0,2423.0,527437
2401.75,2436.699951171875,2401.75,2423.5,2423.5,0
2424.14990234375,2428.699951171875,2417.0,2424.10009765625,2424.10009765625,849176
2424.0,2433.0,2420.0,2432.25,2432.25,631274
2433.0,2444.0,2426.60009765625,2428.449951171875,2428.449951171875,1164346
2428.0,2441.949951171875,2427.050048828125,2436.0,2436.0,586492
2435.550048828125,2447.0,2434.5,2442.0,2442.0,1115285
2441.89990234375,2442.10009765625,2425.85009765625,2432.89990234375,2432.89990234375,626772
2532.0,2535.14990234375,2486.25,2504.39990234375,2504.39990234375,0
2504.0,2506.75,2496.449951171875,2505.449951171875,2505.449951171875,1113434
2505.300048828125,2506.699951171875,2499.0,2504.75,2504.75,812964
2505.0,2513.550048828125,2501.25,2501.25,2501.25,1271119
2501.699951171875,2511.800048828125,2501.10009765625,2509.550048828125,2509.550048828125,833121
2509.800048828125,2510.64990234375,2503.35009765625,2504.550048828125,2504.550048828125,1201675
2504.550048828125,2505.0,2496.5,2499.0,2499.0,597208
2493.949951171875,2499.60009765625,2487.0,2490.10009765625,2490.10009765625,0
2490.050048828125,2490.050048828125,2477.300048828125,2481.0,2481.0,772931
2481.14990234375,2484.0,2479.60009765625,2481.14990234375,2481.14990234375,1011709
2481.14990234375,2481.5,2467.300048828125,2470.199951171875,2470.199951171875,1487081
2470.0,2480.89990234375,2469.5,2479.949951171875,2479.949951171875,741450
2480.0,2487.0,2472.300048828125,2486.85009765625,2486.85009765625,1422570
2486.800048828125,2492.0,2483.5,2487.0,2487.0,1052448
2500.949951171875,2516.0,2495.0,2495.0,2495.0,0
2495.0,2504.0,2495.0,2503.89990234375,2503.89990234375,522504
2504.0,2511.0,2503.0,2509.550048828125,2509.550048828125,497533
2509.449951171875,2511.0,2501.85009765625,2506.60009765625,2506.60009765625,568983
2506.550048828125,2509.85009765625,2501.199951171875,2507.050048828125,2507.050048828125,487810
2507.050048828125,2510.0,2499.050048828125,2505.14990234375,2505.14990234375,886651
2505.10009765625,2505.300048828125,2500.14990234375,2503.5,2503.5,477474
2464.0,2464.0,2404.0,2413.699951171875,2413.699951171875,0
2413.75,2414.14990234375,2403.64990234375,2410.050048828125,2410.050048828125,1263489
2410.050048828125,2428.85009765625,2410.0,2422.050048828125,2422.050048828125,1462733
2422.050048828125,2426.5,2420.0,2426.25,2426.25,605452
2426.35009765625,2430.0,2420.0,2426.699951171875,2426.699951171875,692745
2426.699951171875,2429.0,2420.60009765625,2422.949951171875,2422.949951171875,988407
2422.949951171875,2423.949951171875,2415.199951171875,2417.39990234375,2417.39990234375,661554
2423.800048828125,2438.0,2412.199951171875,2433.89990234375,2433.89990234375,0
2433.800048828125,2442.0,2431.0,2432.85009765625,2432.85009765625,669302
2432.949951171875,2438.75,2432.0,2435.14990234375,2435.14990234375,419216
2435.5,2443.89990234375,2435.14990234375,2439.25,2439.25,551362
2439.199951171875,2440.85009765625,2427.800048828125,2434.050048828125,2434.050048828125,526241
2433.5,2436.89990234375,2420.0,2421.75,2421.75,928220
2422.0,2423.050048828125,2417.550048828125,2419.39990234375,2419.39990234375,415320
2419.300048828125,2426.699951171875,2402.0,2411.35009765625,2411.35009765625,0
2411.35009765625,2417.949951171875,2410.0,2417.199951171875,2417.199951171875,403696
2417.14990234375,2423.0,2415.0,2422.050048828125,2422.050048828125,384605
2422.5,2424.35009765625,2410.199951171875,2417.0,2417.0,546242
2417.050048828125,2422.0,2413.0,2415.699951171875,2415.699951171875,588679
2416.199951171875,2420.050048828125,2410.89990234375,2419.5,2419.5,717447
2419.39990234375,2422.0,2418.0,2419.199951171875,2419.199951171875,362352
2434.800048828125,2436.0,2421.0,2434.35009765625,2434.35009765625,0
2434.25,2450.85009765625,2431.050048828125,2449.35009765625,2449.35009765625,1070289
2449.199951171875,2451.35009765625,2438.75,2448.949951171875,2448.949951171875,742565
2448.85009765625,2450.0,2444.10009765625,2449.949951171875,2449.949951171875,455514
2449.89990234375,2467.14990234375,2448.5,2461.60009765625,2461.60009765625,935388
2461.5,2462.949951171875,2447.300048828125,2457.89990234375,2457.89990234375,983904
2457.89990234375,2459.89990234375,2453.10009765625,2455.0,2455.0,381850
2474.64990234375,2488.39990234375,2464.25,2474.699951171875,2474.699951171875,0
2474.699951171875,2495.5,2471.10009765625,2494.949951171875,2494.949951171875,1117833
2495.0,2502.550048828125,2488.0,2494.199951171875,2494.199951171875,1151546
2494.050048828125,2495.0,2484.10009765625,2494.5,2494.5,403408
2494.800048828125,2496.89990234375,2485.550048828125,2492.050048828125,2492.050048828125,487517
2491.89990234375,2517.0,2490.0,2508.14990234375,2508.14990234375,1664534
2508.14990234375,2513.14990234375,2505.050048828125,2507.949951171875,2507.949951171875,1000822
2519.14990234375,2567.0,2507.89990234375,2565.0,2565.0,0
2564.35009765625,2573.35009765625,2558.39990234375,2564.5,2564.5,1150201
2564.550048828125,2565.0,2555.0,2560.800048828125,2560.800048828125,487279
2560.800048828125,2569.449951171875,2560.0,2562.199951171875,2562.199951171875,394708
