Open,High,Low,Close,Adj Close,Volume
1177.75,1178.0,1159.8499755859375,1165.550048828125,1165.550048828125,0
1165.5999755859375,1172.0,1162.0,1168.699951171875,1168.699951171875,640188
1168.699951171875,1170.5,1162.699951171875,1165.0,1165.0,372744
1165.0,1167.5,1163.0,1164.050048828125,1164.050048828125,233397
1164.4000244140625,1168.199951171875,1163.449951171875,1166.4000244140625,1166.4000244140625,317081
1166.0999755859375,1166.449951171875,1162.6500244140625,1162.949951171875,1162.949951171875,569710
1162.9000244140625,1164.199951171875,1160.0999755859375,1162.949951171875,1162.949951171875,341036
1161.300048828125,1183.5999755859375,1161.0,1182.699951171875,1182.699951171875,0
1182.6500244140625,1183.0,1178.0,1178.75,1178.75,360262
1178.800048828125,1179.8499755859375,1167.050048828125,1171.800048828125,1171.800048828125,508274
1172.0,1177.449951171875,1170.5999755859375,1175.0999755859375,1175.0999755859375,299556
1175.0,1181.699951171875,1174.949951171875,1179.5,1179.5,364828
1179.5,1189.5,1177.75,1186.449951171875,1186.449951171875,886872
1186.4000244140625,1186.75,1185.0,1186.25,1186.25,349271
1194.3499755859375,1194.3499755859375,1182.5,1185.199951171875,1185.199951171875,0
1185.199951171875,1188.800048828125,1180.0,1180.5,1180.5,281397
1180.300048828125,1182.75,1174.1500244140625,1175.9000244140625,1175.9000244140625,278722
1175.199951171875,1177.800048828125,1170.0,1170.050048828125,1170.050048828125,233863
1170.050048828125,1172.449951171875,1164.0,1167.300048828125,1167.300048828125,708462
1167.8499755859375,1171.8499755859375,1164.0,1165.550048828125,1165.550048828125,643548
1165.4000244140625,1166.25,1162.5,1163.699951171875,1163.699951171875,263191
1167.300048828125,1174.5999755859375,1165.0999755859375,1170.300048828125,1170.300048828125,0
1170.3499755859375,1173.199951171875,1167.3499755859375,1169.949951171875,1169.949951171875,176002
1169.9000244140625,1172.699951171875,1168.0,1168.699951171875,1168.699951171875,163151
1168.5999755859375,1171.5,1165.3499755859375,1169.1500244140625,1169.1500244140625,154997
1169.1500244140625,1170.0,1165.550048828125,1167.1500244140625,1167.1500244140625,135699
1167.199951171875,1179.949951171875,1165.1500244140625,1179.3499755859375,1179.3499755859375,541573
1179.050048828125,1179.550048828125,1173.3499755859375,1175.1500244140625,1175.1500244140625,406305
1181.0,1185.9000244140625,1171.199951171875,1171.75,1171.75,0
1172.3499755859375,1176.6500244140625,1170.3499755859375,1176.6500244140625,1176.6500244140625,224909
1176.949951171875,1179.050048828125,1175.050048828125,1176.9000244140625,1176.9000244140625,145515
1176.949951171875,1183.300048828125,1175.4000244140625,1177.050048828125,1177.050048828125,268096
1177.0999755859375,1180.5,1175.199951171875,1179.550048828125,1179.550048828125,223884
1179.6500244140625,1182.3499755859375,1176.0999755859375,1182.25,1182.25,428862
1182.25,1182.3499755859375,1177.75,1181.0999755859375,1181.0999755859375,234843
1184.0,1184.75,1157.050048828125,1163.550048828125,1163.550048828125,0
1163.199951171875,1171.0,1156.0999755859375,1157.5,1157.5,379174
1157.0,1159.5999755859375,1151.8499755859375,1152.0,1152.0,452466
1151.800048828125,1152.5999755859375,1140.0,1142.75,1142.75,687145
1142.699951171875,1144.0,1134.0999755859375,1138.199951171875,1138.199951171875,806819
1138.199951171875,1141.1500244140625,1136.699951171875,1137.75,1137.75,833933
1137.75,1137.9000244140625,1132.0,1135.8499755859375,1135.8499755859375,491553
1136.9000244140625,1141.449951171875,1125.1500244140625,1140.1500244140625,1140.1500244140625,0
1140.1500244140625,1145.949951171875,1136.550048828125,1141.8499755859375,1141.8499755859375,425191
1141.8499755859375,1143.8499755859375,1140.199951171875,1141.5,1141.5,384901
1141.449951171875,1142.800048828125,1137.5,1142.800048828125,1142.800048828125,216785
1142.5,1142.9000244140625,1131.5,1137.449951171875,1137.449951171875,437684
1138.6500244140625,1139.550048828125,1132.800048828125,1134.9000244140625,1134.9000244140625,324068
1134.8499755859375,1137.550048828125,1133.050048828125,1136.0,1136.0,185736
1139.550048828125,1145.699951171875,1129.050048828125,1138.699951171875,1138.699951171875,0
1139.0,1140.1500244140625,1132.300048828125,1134.800048828125,1134.800048828125,147019
1134.800048828125,1137.5,1130.0999755859375,1133.0,1133.0,173004
1133.0,1134.0,1126.800048828125,1131.949951171875,1131.949951171875,234415
1131.949951171875,1134.199951171875,1127.0,1128.75,1128.75,174261
1128.75,1138.800048828125,1128.300048828125,1138.5999755859375,1138.5999755859375,369620
1138.5999755859375,1141.4000244140625,1135.050048828125,1136.949951171875,1136.949951171875,159679
1143.5,1148.3499755859375,1135.4000244140625,1143.4000244140625,1143.4000244140625,0
1143.4000244140625,1148.949951171875,1140.5,1148.5999755859375,1148.5999755859375,292823
1148.5999755859375,1148.8499755859375,1144.5999755859375,1145.300048828125,1145.300048828125,181831
1145.300048828125,1146.0,1141.050048828125,1144.75,1144.75,212491
1144.75,1147.5,1144.25,1146.5,1146.5,194945
1146.5999755859375,1149.9000244140625,1142.199951171875,1149.449951171875,1149.449951171875,433967
1150.699951171875,1151.9000244140625,1148.550048828125,1149.3499755859375,1149.3499755859375,223136
1158.9000244140625,1184.199951171875,1157.0,1175.0,1175.0,0
1175.0,1176.9000244140625,1161.5999755859375,1167.050048828125,1167.050048828125,267218
1167.050048828125,1167.050048828125,1163.0,1165.25,1165.25,131096
1165.300048828125,1165.5999755859375,1157.300048828125,1159.0999755859375,1159.0999755859375,185148
1158.949951171875,1162.6500244140625,1153.5999755859375,1156.0,1156.0,180667
1156.0,1167.4000244140625,1154.9000244140625,1165.1500244140625,1165.1500244140625,439141
